MANDT [C(00006)]`SPRAS [C(00002)]`KVEWE [C(00002)]`KAPPL [C(00004)]`KALSM [C(00012)]`STUNR [C(00006)]`ZAEHK [C(00006)]`VTEXT [C(00060)]
400`  E`  A`  `  A61007`  200`  000`
400`  E`  A`  V`  A7K005`  499`  000`  Gross Amount
400`  E`  A`  V`  A7K005`  800`  000`
400`  E`  A`  V`  A7K005`  850`  000`
400`  E`  A`  V`  A7K005`  900`  000`  Effective Value
400`  E`  A`  V`  A7K006`  100`  000`
400`  E`  A`  V`  A7K006`  105`  000`
400`  E`  A`  V`  A7K006`  200`  000`
400`  E`  A`  V`  A7K006`  201`  000`
400`  E`  A`  V`  A7K006`  204`  000`
400`  E`  A`  V`  A7K006`  205`  000`
400`  E`  A`  V`  A7K006`  250`  000`
400`  E`  A`  V`  A7K006`  300`  000`
400`  E`  A`  V`  A7K006`  350`  000`
400`  E`  A`  V`  A7K006`  399`  000`  Net Amount
400`  E`  A`  V`  A7K006`  499`  000`  Gross Amount
400`  E`  A`  V`  A7K006`  900`  000`  Effective Value
400`  E`  A`  V`  A7K007`  100`  000`
400`  E`  A`  V`  A7K007`  105`  000`
400`  E`  A`  V`  A7K007`  200`  000`
400`  E`  A`  V`  A7K007`  204`  000`
400`  E`  A`  V`  A7K007`  205`  000`
400`  E`  A`  V`  A7K007`  300`  000`
400`  E`  A`  V`  A7K007`  399`  000`  Net Amount
400`  E`  A`  V`  A7K007`  400`  000`
400`  E`  A`  V`  A7K007`  401`  000`
400`  E`  A`  V`  A7K007`  420`  000`
400`  E`  A`  V`  A7K007`  499`  000`  Gross Amount
400`  E`  A`  V`  A7K007`  800`  000`
400`  E`  A`  V`  A7K007`  850`  000`
400`  E`  A`  V`  A7K007`  900`  000`  Effective Value
400`  E`  A`  V`  A7K010`  010`  000`
400`  E`  A`  V`  A7K010`  020`  000`
400`  E`  A`  V`  A7K010`  035`  000`
400`  E`  A`  V`  A7K010`  045`  000`
400`  E`  A`  V`  A7K010`  055`  000`
400`  E`  A`  V`  A7K010`  065`  000`
400`  E`  A`  V`  A7K010`  090`  000`
400`  E`  A`  V`  A7K010`  100`  000`  Gross Value
400`  E`  A`  V`  A7K010`  104`  000`
400`  E`  A`  V`  A7K010`  120`  000`
400`  E`  A`  V`  A7K010`  130`  000`
400`  E`  A`  V`  A7K010`  140`  000`
400`  E`  A`  V`  A7K010`  150`  000`
400`  E`  A`  V`  A7K010`  160`  000`
400`  E`  A`  V`  A7K010`  170`  000`
400`  E`  A`  V`  A7K010`  180`  000`
400`  E`  A`  V`  A7K010`  190`  000`
400`  E`  A`  V`  A7K010`  200`  000`
400`  E`  A`  V`  A7K010`  210`  000`
400`  E`  A`  V`  A7K010`  220`  000`
400`  E`  A`  V`  A7K010`  230`  000`
400`  E`  A`  V`  A7K010`  240`  000`
400`  E`  A`  V`  A7K010`  250`  000`
400`  E`  A`  V`  A7K010`  400`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  A7K010`  410`  000`
400`  E`  A`  V`  A7K010`  420`  000`
400`  E`  A`  V`  A7K010`  590`  000`
400`  E`  A`  V`  A7K010`  600`  000`  Net Value 1
400`  E`  A`  V`  A7K010`  610`  000`
400`  E`  A`  V`  A7K010`  640`  000`  Stat. Value without Freight
400`  E`  A`  V`  A7K010`  650`  000`
400`  E`  A`  V`  A7K010`  700`  000`  Net Value 2
400`  E`  A`  V`  A7K010`  710`  000`
400`  E`  A`  V`  A7K010`  711`  000`
400`  E`  A`  V`  A7K010`  720`  000`
400`  E`  A`  V`  A7K010`  730`  000`
400`  E`  A`  V`  A7K010`  750`  000`
400`  E`  A`  V`  A7K010`  799`  000`
400`  E`  A`  V`  A7K010`  800`  000`  Total Value
400`  E`  A`  V`  A7K010`  810`  000`
400`  E`  A`  V`  A7K010`  820`  000`
400`  E`  A`  V`  A7K010`  830`  000`
400`  E`  A`  V`  A7K010`  850`  000`  Profit Margin
400`  E`  A`  V`  A7K012`  100`  000`
400`  E`  A`  V`  A7K012`  105`  000`
400`  E`  A`  V`  A7K012`  200`  000`
400`  E`  A`  V`  A7K012`  204`  000`
400`  E`  A`  V`  A7K012`  205`  000`
400`  E`  A`  V`  A7K012`  300`  000`
400`  E`  A`  V`  A7K012`  399`  000`  Net Amount
400`  E`  A`  V`  A7K012`  400`  000`
400`  E`  A`  V`  A7K012`  410`  000`
400`  E`  A`  V`  A7K012`  420`  000`
400`  E`  A`  V`  A7K012`  430`  000`
400`  E`  A`  V`  A7K012`  440`  000`
400`  E`  A`  V`  A7K012`  450`  000`
400`  E`  A`  V`  A7K012`  460`  000`
400`  E`  A`  V`  A7K012`  499`  000`  Gross Amount
400`  E`  A`  V`  A7K012`  800`  000`
400`  E`  A`  V`  A7K012`  850`  000`
400`  E`  A`  V`  A7K012`  900`  000`  Effective Value
400`  E`  A`  V`  A7K013`  100`  000`
400`  E`  A`  V`  A7K013`  105`  000`
400`  E`  A`  V`  A7K013`  200`  000`
400`  E`  A`  V`  A7K013`  201`  000`
400`  E`  A`  V`  A7K013`  204`  000`
400`  E`  A`  V`  A7K013`  205`  000`
400`  E`  A`  V`  A7K013`  250`  000`
400`  E`  A`  V`  A7K013`  300`  000`
400`  E`  A`  V`  A7K013`  350`  000`
400`  E`  A`  V`  A7K013`  399`  000`  Net Amount
400`  E`  A`  V`  A7K013`  499`  000`  Gross Amount
400`  E`  A`  V`  A7K013`  900`  000`  Effective Value
400`  E`  A`  V`  A7K021`  020`  000`
400`  E`  A`  V`  A7K021`  090`  000`
400`  E`  A`  V`  A7K021`  160`  000`
400`  E`  A`  V`  A7K021`  220`  000`
400`  E`  A`  V`  A7K021`  240`  000`
400`  E`  A`  V`  A7K021`  400`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  A7K021`  600`  000`  Net Value 1
400`  E`  A`  V`  A7K021`  650`  000`
400`  E`  A`  V`  A7K021`  700`  000`  Net Value 2
400`  E`  A`  V`  A7K021`  750`  000`
400`  E`  A`  V`  A7K021`  799`  000`
400`  E`  A`  V`  A7K021`  800`  000`  Total Value
400`  E`  A`  V`  A7K021`  820`  000`
400`  E`  A`  V`  ADAA01`  011`  000`
400`  E`  A`  V`  ADAA01`  012`  000`
400`  E`  A`  V`  ADAA01`  100`  000`
400`  E`  A`  V`  ADAA01`  110`  001`
400`  E`  A`  V`  ADAA01`  110`  002`
400`  E`  A`  V`  ADAA01`  110`  004`
400`  E`  A`  V`  ADAA01`  300`  000`  Amount ACA
400`  E`  A`  V`  ADAA01`  302`  000`
400`  E`  A`  V`  ADAA01`  310`  000`
400`  E`  A`  V`  ADAA01`  800`  000`
400`  E`  A`  V`  ADAA01`  970`  000`
400`  E`  A`  V`  ADAA01`  971`  000`
400`  E`  A`  V`  ADBOS1`  008`  000`
400`  E`  A`  V`  ADBOS1`  009`  000`
400`  E`  A`  V`  ADBOS1`  011`  000`
400`  E`  A`  V`  ADBOS1`  013`  000`
400`  E`  A`  V`  ADBOS1`  020`  000`
400`  E`  A`  V`  ADBOS1`  100`  000`  Gross
400`  E`  A`  V`  ADBOS1`  101`  000`
400`  E`  A`  V`  ADBOS1`  102`  000`
400`  E`  A`  V`  ADBOS1`  103`  000`
400`  E`  A`  V`  ADBOS1`  104`  000`
400`  E`  A`  V`  ADBOS1`  105`  000`
400`  E`  A`  V`  ADBOS1`  106`  000`
400`  E`  A`  V`  ADBOS1`  107`  000`
400`  E`  A`  V`  ADBOS1`  108`  000`
400`  E`  A`  V`  ADBOS1`  109`  000`
400`  E`  A`  V`  ADBOS1`  110`  001`
400`  E`  A`  V`  ADBOS1`  110`  002`
400`  E`  A`  V`  ADBOS1`  110`  003`
400`  E`  A`  V`  ADBOS1`  110`  004`
400`  E`  A`  V`  ADBOS1`  110`  005`
400`  E`  A`  V`  ADBOS1`  111`  000`
400`  E`  A`  V`  ADBOS1`  112`  000`
400`  E`  A`  V`  ADBOS1`  120`  000`
400`  E`  A`  V`  ADBOS1`  300`  000`  Discount Amount
400`  E`  A`  V`  ADBOS1`  302`  000`
400`  E`  A`  V`  ADBOS1`  310`  000`
400`  E`  A`  V`  ADBOS1`  320`  000`
400`  E`  A`  V`  ADBOS1`  399`  000`
400`  E`  A`  V`  ADBOS1`  400`  000`  Rebate basis
400`  E`  A`  V`  ADBOS1`  800`  000`  Net Value for Item
400`  E`  A`  V`  ADBOS1`  801`  000`
400`  E`  A`  V`  ADBOS1`  805`  001`
400`  E`  A`  V`  ADBOS1`  805`  002`
400`  E`  A`  V`  ADBOS1`  805`  003`
400`  E`  A`  V`  ADBOS1`  805`  004`
400`  E`  A`  V`  ADBOS1`  810`  001`
400`  E`  A`  V`  ADBOS1`  810`  002`
400`  E`  A`  V`  ADBOS1`  810`  003`
400`  E`  A`  V`  ADBOS1`  815`  000`
400`  E`  A`  V`  ADBOS1`  820`  000`
400`  E`  A`  V`  ADBOS1`  895`  000`
400`  E`  A`  V`  ADBOS1`  900`  000`  Net value 2
400`  E`  A`  V`  ADBOS1`  901`  000`
400`  E`  A`  V`  ADBOS1`  902`  000`
400`  E`  A`  V`  ADBOS1`  903`  000`
400`  E`  A`  V`  ADBOS1`  904`  000`
400`  E`  A`  V`  ADBOS1`  905`  000`
400`  E`  A`  V`  ADBOS1`  908`  000`  Net value 3
400`  E`  A`  V`  ADBOS1`  909`  000`
400`  E`  A`  V`  ADBOS1`  910`  000`
400`  E`  A`  V`  ADBOS1`  914`  000`
400`  E`  A`  V`  ADBOS1`  915`  000`
400`  E`  A`  V`  ADBOS1`  919`  000`
400`  E`  A`  V`  ADBOS1`  920`  000`  Total Amount
400`  E`  A`  V`  ADBOS1`  930`  000`
400`  E`  A`  V`  ADBOS1`  932`  000`
400`  E`  A`  V`  ADBOS1`  933`  000`
400`  E`  A`  V`  ADBOS1`  935`  000`
400`  E`  A`  V`  ADBOS1`  940`  000`
400`  E`  A`  V`  ADBOS1`  941`  000`
400`  E`  A`  V`  ADBOS1`  942`  000`
400`  E`  A`  V`  ADBOS1`  950`  000`  Profit Margin
400`  E`  A`  V`  ADBOS1`  970`  000`
400`  E`  A`  V`  ADBOS1`  971`  000`
400`  E`  A`  V`  BMAA01`  100`  000`  Gross
400`  E`  A`  V`  BMAA01`  300`  000`  Discount Amount
400`  E`  A`  V`  BMAA01`  400`  000`  Rebate basis
400`  E`  A`  V`  BMAA01`  800`  000`  Net Value for Item
400`  E`  A`  V`  BMAA01`  900`  000`  Net value 2
400`  E`  A`  V`  BMAA01`  908`  000`  Net value 3
400`  E`  A`  V`  BMAA01`  920`  000`  Total amount
400`  E`  A`  V`  BMAA01`  950`  000`  Profit Margin
400`  E`  A`  V`  BVRBTI`  200`  000`  Rebate basis
400`  E`  A`  V`  CF0001`  020`  000`  Claim
400`  E`  A`  V`  CF0001`  043`  000`  Claim Direct Payment
400`  E`  A`  V`  CF0001`  060`  000`  Claim Chargeback
400`  E`  A`  V`  CF0001`  800`  000`  Net Value for Item
400`  E`  A`  V`  CF0001`  900`  000`  Net Value 2
400`  E`  A`  V`  CF0001`  921`  000`  Gross Value
400`  E`  A`  V`  CHBACK`  011`  000`  Price
400`  E`  A`  V`  CHBACK`  013`  000`  Price (Gross)
400`  E`  A`  V`  CHBACK`  025`  000`  Special Price
400`  E`  A`  V`  CHBACK`  070`  000`  Promo SP wholesale 1
400`  E`  A`  V`  CHBACK`  080`  000`  Promo SP wholesale 2
400`  E`  A`  V`  CHBACK`  100`  000`  Sls list price w/o VAT
400`  E`  A`  V`  CHBACK`  101`  000`  Sales promotion
400`  E`  A`  V`  CHBACK`  102`  000`  Price group/material
400`  E`  A`  V`  CHBACK`  103`  000`  Customer/Material
400`  E`  A`  V`  CHBACK`  104`  000`  Customer Discount
400`  E`  A`  V`  CHBACK`  105`  000`  Material
400`  E`  A`  V`  CHBACK`  150`  000`  Promo Discount % 1
400`  E`  A`  V`  CHBACK`  160`  000`  Promo Discount % 2
400`  E`  A`  V`  CHBACK`  170`  000`  Promo Discount MD 1
400`  E`  A`  V`  CHBACK`  180`  000`  Promo Discount MD 2
400`  E`  A`  V`  CHBACK`  200`  000`  Special Offer Discounts
400`  E`  A`  V`  CHBACK`  300`  000`  Discount Amount
400`  E`  A`  V`  CHBACK`  400`  000`  Rebate Basis
400`  E`  A`  V`  CHBACK`  501`  000`  Reduction via Special Price
400`  E`  A`  V`  CHBACK`  800`  000`  Sls List Price after Discount
400`  E`  A`  V`  CHBACK`  815`  000`  Shipment Costs
400`  E`  A`  V`  CHBACK`  820`  000`  Order value
400`  E`  A`  V`  CHBACK`  890`  000`  Cash Disc.
400`  E`  A`  V`  CHBACK`  900`  000`  Net Price w/o rebate w/o VAT
400`  E`  A`  V`  CHBACK`  901`  000`  Material / Group Rebate
400`  E`  A`  V`  CHBACK`  902`  000`  Material rebate
400`  E`  A`  V`  CHBACK`  905`  000`  Net Price incl. Rebate w/o VAT
400`  E`  A`  V`  CHBACK`  910`  000`  Output Tax
400`  E`  A`  V`  CHBACK`  915`  000`  Rounding
400`  E`  A`  V`  CHBACK`  920`  000`  Total Amount
400`  E`  A`  V`  CHBACK`  930`  000`  Cash Disc.
400`  E`  A`  V`  CHBACK`  932`  000`  Factoring discount
400`  E`  A`  V`  CHBACK`  933`  000`  Factoring Discount Tax
400`  E`  A`  V`  CHBACK`  935`  000`  Statistical Value
400`  E`  A`  V`  CHBACK`  940`  000`  Internal price
400`  E`  A`  V`  CHBACK`  950`  000`  Profit Margin
400`  E`  A`  V`  CHBACK`  970`  000`  Final Amount Excl. Taxes
400`  E`  A`  V`  CHBACK`  975`  000`  Gross Value (BRTWR)
400`  E`  A`  V`  CHBACK`  990`  000`  Refund
400`  E`  A`  V`  CHBKAB`  030`  000`  Price Conditions Chargeback
400`  E`  A`  V`  CHBKAB`  110`  000`  Net Value
400`  E`  A`  V`  CHBKAB`  140`  000`  Gross Value
400`  E`  A`  V`  CHCIXD`  900`  000`  Net Value for Item
400`  E`  A`  V`  CHCIXD`  950`  000`  Gross item value
400`  E`  A`  V`  CHCIXK`  900`  000`  Net Value for Item
400`  E`  A`  V`  CHCIXK`  950`  000`  Gross item value
400`  E`  A`  V`  GPABR2`  010`  000`
400`  E`  A`  V`  GPABR2`  020`  000`
400`  E`  A`  V`  GPABR2`  030`  000`
400`  E`  A`  V`  GRVAA1`  010`  000`
400`  E`  A`  V`  GRVAA1`  020`  000`
400`  E`  A`  V`  GRVAA1`  030`  000`
400`  E`  A`  V`  GRVAA1`  080`  000`
400`  E`  A`  V`  GRVAA1`  100`  000`  Gross Value
400`  E`  A`  V`  GRVAA1`  103`  000`
400`  E`  A`  V`  GRVAA1`  104`  000`
400`  E`  A`  V`  GRVAA1`  105`  000`
400`  E`  A`  V`  GRVAA1`  120`  000`
400`  E`  A`  V`  GRVAA1`  121`  000`
400`  E`  A`  V`  GRVAA1`  122`  000`
400`  E`  A`  V`  GRVAA1`  130`  000`
400`  E`  A`  V`  GRVAA1`  300`  000`  Discount Amount
400`  E`  A`  V`  GRVAA1`  301`  000`
400`  E`  A`  V`  GRVAA1`  302`  000`
400`  E`  A`  V`  GRVAA1`  305`  000`
400`  E`  A`  V`  GRVAA1`  310`  000`
400`  E`  A`  V`  GRVAA1`  320`  000`
400`  E`  A`  V`  GRVAA1`  800`  000`  Net Value for Item
400`  E`  A`  V`  GRVAA1`  815`  000`
400`  E`  A`  V`  GRVAA1`  898`  000`
400`  E`  A`  V`  GRVAA1`  899`  000`
400`  E`  A`  V`  GRVAA1`  899`  001`
400`  E`  A`  V`  GRVAA1`  900`  000`  Net Value 2
400`  E`  A`  V`  GRVAA1`  901`  000`
400`  E`  A`  V`  GRVAA1`  940`  000`
400`  E`  A`  V`  GRVAA1`  941`  000`
400`  E`  A`  V`  GRVAA1`  950`  000`  Profit Margin
400`  E`  A`  V`  GT7000`  008`  000`
400`  E`  A`  V`  GT7000`  011`  000`
400`  E`  A`  V`  GT7000`  013`  000`
400`  E`  A`  V`  GT7000`  020`  000`
400`  E`  A`  V`  GT7000`  100`  000`  Gross Value
400`  E`  A`  V`  GT7000`  101`  000`
400`  E`  A`  V`  GT7000`  102`  000`
400`  E`  A`  V`  GT7000`  103`  000`
400`  E`  A`  V`  GT7000`  104`  000`
400`  E`  A`  V`  GT7000`  105`  000`
400`  E`  A`  V`  GT7000`  106`  000`
400`  E`  A`  V`  GT7000`  107`  000`
400`  E`  A`  V`  GT7000`  108`  000`
400`  E`  A`  V`  GT7000`  109`  000`
400`  E`  A`  V`  GT7000`  110`  001`
400`  E`  A`  V`  GT7000`  110`  002`
400`  E`  A`  V`  GT7000`  110`  003`
400`  E`  A`  V`  GT7000`  110`  004`
400`  E`  A`  V`  GT7000`  110`  005`
400`  E`  A`  V`  GT7000`  110`  006`
400`  E`  A`  V`  GT7000`  110`  007`
400`  E`  A`  V`  GT7000`  110`  008`
400`  E`  A`  V`  GT7000`  112`  000`
400`  E`  A`  V`  GT7000`  120`  000`
400`  E`  A`  V`  GT7000`  300`  000`  Discount Amount
400`  E`  A`  V`  GT7000`  302`  000`
400`  E`  A`  V`  GT7000`  310`  000`
400`  E`  A`  V`  GT7000`  320`  000`
400`  E`  A`  V`  GT7000`  399`  000`
400`  E`  A`  V`  GT7000`  400`  000`  Rebate Basis
400`  E`  A`  V`  GT7000`  800`  000`  Net Value for Item
400`  E`  A`  V`  GT7000`  801`  000`
400`  E`  A`  V`  GT7000`  805`  001`
400`  E`  A`  V`  GT7000`  805`  002`
400`  E`  A`  V`  GT7000`  805`  003`
400`  E`  A`  V`  GT7000`  805`  004`
400`  E`  A`  V`  GT7000`  810`  001`
400`  E`  A`  V`  GT7000`  810`  002`
400`  E`  A`  V`  GT7000`  810`  003`
400`  E`  A`  V`  GT7000`  815`  000`
400`  E`  A`  V`  GT7000`  820`  000`
400`  E`  A`  V`  GT7000`  830`  001`
400`  E`  A`  V`  GT7000`  830`  002`
400`  E`  A`  V`  GT7000`  830`  003`
400`  E`  A`  V`  GT7000`  895`  000`
400`  E`  A`  V`  GT7000`  900`  000`  Net Value 2
400`  E`  A`  V`  GT7000`  901`  000`
400`  E`  A`  V`  GT7000`  902`  000`
400`  E`  A`  V`  GT7000`  903`  000`
400`  E`  A`  V`  GT7000`  904`  000`
400`  E`  A`  V`  GT7000`  905`  000`
400`  E`  A`  V`  GT7000`  908`  000`  Net Value 3
400`  E`  A`  V`  GT7000`  909`  000`
400`  E`  A`  V`  GT7000`  910`  000`
400`  E`  A`  V`  GT7000`  914`  000`
400`  E`  A`  V`  GT7000`  919`  000`
400`  E`  A`  V`  GT7000`  920`  000`  Total
400`  E`  A`  V`  GT7000`  930`  000`
400`  E`  A`  V`  GT7000`  932`  000`
400`  E`  A`  V`  GT7000`  935`  000`
400`  E`  A`  V`  GT7000`  940`  000`
400`  E`  A`  V`  GT7000`  941`  000`
400`  E`  A`  V`  GT7000`  942`  000`
400`  E`  A`  V`  GT7000`  950`  000`  Profit Margin
400`  E`  A`  V`  GT7000`  970`  000`
400`  E`  A`  V`  GT7000`  971`  000`
400`  E`  A`  V`  GTE001`  011`  000`  Costing Basis
400`  E`  A`  V`  GTE002`  100`  000`  Incidental costs
400`  E`  A`  V`  GTE002`  160`  000`  Incidental Costs Incl. Taxes
400`  E`  A`  V`  GTE003`  011`  000`  Costing Basis
400`  E`  A`  V`  GTE003`  899`  000`  Incidental costs
400`  E`  A`  V`  GTE003`  911`  000`  Incidental Costs Incl. Taxes
400`  E`  A`  V`  GTLITE`  010`  000`
400`  E`  A`  V`  GTLITE`  100`  000`  Sales Price (w/o Tax)
400`  E`  A`  V`  GTLITE`  200`  000`
400`  E`  A`  V`  GTLITE`  201`  000`  Total
400`  E`  A`  V`  GTLITE`  300`  000`
400`  E`  A`  V`  GTS001`  100`  000`  Gross Purchase Cost
400`  E`  A`  V`  GTS001`  299`  000`  Calculated Sales Price
400`  E`  A`  V`  GTS001`  310`  000`  Net Sales Price
400`  E`  A`  V`  GTS001`  499`  000`  Discount and Surcharge Total
400`  E`  A`  V`  GTS001`  500`  000`  Sales Price (w/o Tax)
400`  E`  A`  V`  GTS001`  520`  000`  Gross Sales Price (With Tax)
400`  E`  A`  V`  GTS001`  699`  000`  Sales Charges
400`  E`  A`  V`  GVC001`  030`  000`
400`  E`  A`  V`  GVC001`  080`  000`
400`  E`  A`  V`  GVC001`  100`  000`  Gross Value
400`  E`  A`  V`  GVC001`  120`  000`
400`  E`  A`  V`  GVC001`  121`  000`
400`  E`  A`  V`  GVC001`  300`  000`  Discount Amount
400`  E`  A`  V`  GVC001`  301`  000`
400`  E`  A`  V`  GVC001`  302`  000`
400`  E`  A`  V`  GVC001`  800`  000`  Net Value for Item
400`  E`  A`  V`  GVC001`  900`  000`
400`  E`  A`  V`  GVC001`  914`  000`
400`  E`  A`  V`  GVC001`  915`  000`
400`  E`  A`  V`  GVC001`  919`  000`
400`  E`  A`  V`  GVC001`  920`  000`
400`  E`  A`  V`  GVC001`  930`  000`
400`  E`  A`  V`  GVC001`  935`  000`
400`  E`  A`  V`  HVAA01`  800`  000`  Net Value for Item
400`  E`  A`  V`  HVAA01`  915`  000`  Output Tax
400`  E`  A`  V`  HVAA01`  940`  000`  Cost
400`  E`  A`  V`  HVAA01`  950`  000`  Profit Margin
400`  E`  A`  V`  ICAA01`  100`  000`  Gross Value
400`  E`  A`  V`  ICAA01`  300`  000`  Discount Amount
400`  E`  A`  V`  ICAA01`  400`  000`  Rebate basis
400`  E`  A`  V`  ICAA01`  800`  000`  Net Value for Item
400`  E`  A`  V`  ICAA01`  900`  000`  Net value 2
400`  E`  A`  V`  ICAA01`  920`  000`  Total
400`  E`  A`  V`  ICAA01`  950`  000`  Profit Margin
400`  E`  A`  V`  J1NA01`  010`  000`
400`  E`  A`  V`  J1NA01`  020`  000`
400`  E`  A`  V`  J1NA01`  150`  000`
400`  E`  A`  V`  J1NA01`  250`  000`
400`  E`  A`  V`  J1NA01`  900`  000`  Net Value
400`  E`  A`  V`  J1NA01`  910`  000`
400`  E`  A`  V`  J1NA01`  930`  000`
400`  E`  A`  V`  J3GEXT`  040`  000`  Rent special price
400`  E`  A`  V`  J3GEXT`  050`  000`  Rent
400`  E`  A`  V`  J3GEXT`  055`  000`  Base price rent
400`  E`  A`  V`  J3GEXT`  115`  000`  Special price repair
400`  E`  A`  V`  J3GEXT`  120`  000`  Repairs
400`  E`  A`  V`  J3GEXT`  125`  000`  Base price repair
400`  E`  A`  V`  J3GEXT`  170`  000`  Unloading costs
400`  E`  A`  V`  J3GEXT`  200`  000`  Total price rent
400`  E`  A`  V`  J3GEXT`  205`  000`  Total price repair
400`  E`  A`  V`  J3GEXT`  240`  000`  Net amount
400`  E`  A`  V`  J3GEXT`  270`  000`  Total Amount
400`  E`  A`  V`  J3GINT`  025`  000`  Price for time/perf.-bsd equi.
400`  E`  A`  V`  J3GINT`  040`  000`  Rent special price
400`  E`  A`  V`  J3GINT`  050`  000`  Rent
400`  E`  A`  V`  J3GINT`  055`  000`  Settlement price - rent
400`  E`  A`  V`  J3GINT`  110`  000`  Price for time/perf.-bsd equi.
400`  E`  A`  V`  J3GINT`  115`  000`  Special price repair
400`  E`  A`  V`  J3GINT`  120`  000`  Repairs
400`  E`  A`  V`  J3GINT`  125`  000`  Settlement price - repair
400`  E`  A`  V`  J3GINT`  135`  000`  Total price rent
400`  E`  A`  V`  J3GINT`  141`  000`  Total price rent + repair
400`  E`  A`  V`  J3GINT`  200`  000`  Material Staging
400`  E`  A`  V`  J3GINT`  210`  000`  Basic provision fee
400`  E`  A`  V`  J3GINT`  230`  000`  Rent + rep. + tax + insurance
400`  E`  A`  V`  J3GINT`  240`  000`  Net amount
400`  E`  A`  V`  J3GINT`  270`  000`  Total Amount
400`  E`  A`  V`  J3GMA1`  020`  000`
400`  E`  A`  V`  J3GMA1`  040`  000`
400`  E`  A`  V`  J3GMA1`  100`  000`  Net price
400`  E`  A`  V`  J3GMA1`  150`  000`
400`  E`  A`  V`  J3GMA1`  200`  000`  Gross price
400`  E`  A`  V`  J3GMA2`  020`  000`
400`  E`  A`  V`  J3GMA2`  040`  000`
400`  E`  A`  V`  J3GMA2`  100`  000`  Net price
400`  E`  A`  V`  J3GMA2`  150`  000`
400`  E`  A`  V`  J3GMA2`  200`  000`  Gross price
400`  E`  A`  V`  JCOGS1`  010`  000`
400`  E`  A`  V`  JCOGS1`  020`  000`
400`  E`  A`  V`  JDEPOT`  375`  000`  Base prices
400`  E`  A`  V`  JDEPOT`  475`  000`  Base prices  + BED
400`  E`  A`  V`  JDEPOT`  525`  000`  BASE+BED+AED
400`  E`  A`  V`  JDEPOT`  575`  000`  Base + BED+AED+SED
400`  E`  A`  V`  JDEPOT`  625`  000`  Base + BED+AED+SED+cess
400`  E`  A`  V`  JDEPOT`  775`  000`  Price + taxes
400`  E`  A`  V`  JDEPOT`  790`  000`  Total price
400`  E`  A`  V`  JDRM01`  008`  000`
400`  E`  A`  V`  JDRM01`  011`  000`
400`  E`  A`  V`  JDRM01`  012`  000`
400`  E`  A`  V`  JDRM01`  013`  000`
400`  E`  A`  V`  JDRM01`  020`  000`
400`  E`  A`  V`  JDRM01`  100`  000`  Gross Value
400`  E`  A`  V`  JDRM01`  101`  000`
400`  E`  A`  V`  JDRM01`  102`  000`
400`  E`  A`  V`  JDRM01`  103`  000`
400`  E`  A`  V`  JDRM01`  104`  000`
400`  E`  A`  V`  JDRM01`  105`  000`
400`  E`  A`  V`  JDRM01`  106`  000`
400`  E`  A`  V`  JDRM01`  107`  000`
400`  E`  A`  V`  JDRM01`  108`  000`
400`  E`  A`  V`  JDRM01`  109`  000`
400`  E`  A`  V`  JDRM01`  110`  001`
400`  E`  A`  V`  JDRM01`  110`  002`
400`  E`  A`  V`  JDRM01`  110`  003`
400`  E`  A`  V`  JDRM01`  110`  004`
400`  E`  A`  V`  JDRM01`  110`  005`
400`  E`  A`  V`  JDRM01`  111`  000`
400`  E`  A`  V`  JDRM01`  112`  000`
400`  E`  A`  V`  JDRM01`  120`  000`
400`  E`  A`  V`  JDRM01`  300`  000`  Discount Amount
400`  E`  A`  V`  JDRM01`  302`  000`
400`  E`  A`  V`  JDRM01`  310`  000`
400`  E`  A`  V`  JDRM01`  320`  000`
400`  E`  A`  V`  JDRM01`  399`  000`
400`  E`  A`  V`  JDRM01`  400`  000`  Rebate Basis
400`  E`  A`  V`  JDRM01`  800`  000`  Net Value for Item
400`  E`  A`  V`  JDRM01`  801`  000`
400`  E`  A`  V`  JDRM01`  805`  000`
400`  E`  A`  V`  JDRM01`  805`  002`
400`  E`  A`  V`  JDRM01`  805`  003`
400`  E`  A`  V`  JDRM01`  805`  004`
400`  E`  A`  V`  JDRM01`  810`  001`
400`  E`  A`  V`  JDRM01`  810`  002`
400`  E`  A`  V`  JDRM01`  810`  003`
400`  E`  A`  V`  JDRM01`  815`  000`
400`  E`  A`  V`  JDRM01`  820`  000`
400`  E`  A`  V`  JDRM01`  895`  000`
400`  E`  A`  V`  JDRM01`  900`  000`  Net Value 2
400`  E`  A`  V`  JDRM01`  901`  000`
400`  E`  A`  V`  JDRM01`  902`  000`
400`  E`  A`  V`  JDRM01`  903`  000`
400`  E`  A`  V`  JDRM01`  904`  000`
